OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK10082420101216SRW,Sample-Routine,Water,,8/24/2010,12:16:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK10,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.74,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLO2CALMUS04080920101213SRW,Sample-Routine,Water,,8/9/2010,12:13:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLO2CALMUS04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.64,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MASKEN06092020101600SRW,Sample-Routine,Water,,9/20/2010,16:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MASKEN06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2MRMISL04050320101115SRW,Sample-Routine,Water,,5/3/2010,11:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2MRMISL04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LNORTH04052420100620SRW,Sample-Routine,Water,,5/24/2010,6:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LNORTH04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LNORTH04072620100815SRW,Sample-Routine,Water,,7/26/2010,8:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LNORTH04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT0904082420101023SRW,Sample-Routine,Water,,8/24/2010,10:23:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT0904,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3HBUTLR04101820100005SRW,Sample-Routine,Water,,10/18/2010,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3HBUTLR04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.88,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1GCUNNL05072620101600SRW,Sample-Routine,Water,,7/26/2010,16:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1GCUNNL05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.21,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2CONEST03052520101059SRW,Sample-Routine,Water,,5/25/2010,10:59:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2CONEST03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE3WRTHBR04080920101057SRW,Sample-Routine,Water,,8/9/2010,10:57:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE3WRTHBR04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.32,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MASKEN06092720101256SRW,Sample-Routine,Water,,9/27/2010,12:56:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MASKEN06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.25,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE2HARLAN03092720100715SRW,Sample-Routine,Water,,9/27/2010,7:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE2HARLAN03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.53,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04060820101825SRW,Sample-Routine,Water,,6/8/2010,18:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK10083020101224SRW,Sample-Routine,Water,,8/30/2010,12:24:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK10,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.32,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04081720100958SRW,Sample-Routine,Water,,8/17/2010,9:58:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1004072020100905SRW,Sample-Routine,Water,,7/20/2010,9:05:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1004,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2JOHNSN04083020101315SRW,Sample-Routine,Water,,8/30/2010,13:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2JOHNSN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.51,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1MALONY04062820101430SRW,Sample-Routine,Water,,6/28/2010,14:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1MALONY04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.51,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2HOLMES04070720100914SRW,Sample-Routine,Water,,7/7/2010,9:14:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2HOLMES04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.16,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LNORTH04051720100648SRW,Sample-Routine,Water,,5/17/2010,6:48:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LNORTH04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE3WRTHBR04051020101430SRW,Sample-Routine,Water,,5/10/2010,14:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE3WRTHBR04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3BRPTMI04062120100900SRW,Sample-Routine,Water,,6/21/2010,9:00:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3BRPTMI04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06050320100005SRW,Sample-Routine,Water,,5/3/2010,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BLUEST05081020101005SRW,Sample-Routine,Water,,8/10/2010,10:05:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BLUEST05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.16,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3BRPTMI04070620100925SRW,Sample-Routine,Water,,7/6/2010,9:25:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3BRPTMI04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLO2CALMUS04070620101525SRW,Sample-Routine,Water,,7/6/2010,15:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLO2CALMUS04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.68,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04091420101032SRW,Sample-Routine,Water,,9/14/2010,10:32:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04083020100830SRW,Sample-Routine,Water,,8/30/2010,8:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1SUTHLD03092720101210SRW,Sample-Routine,Water,,9/27/2010,12:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1SUTHLD03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LBB2SWNCRK04090720101320SRW,Sample-Routine,Water,,9/7/2010,13:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LBB2SWNCRK04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,21,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP1BADER204061420101030SRW,Sample-Routine,Water,,6/14/2010,10:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP1BADER204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2PAWNEE03083020101116SRW,Sample-Routine,Water,,8/30/2010,11:16:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2PAWNEE03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.72,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3BRPTMI04051020100915SRW,Sample-Routine,Water,,5/10/2010,9:15:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3BRPTMI04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04092120101322SRW,Sample-Routine,Water,,9/21/2010,13:22:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2JOHNSN04081620101445SRW,Sample-Routine,Water,,8/16/2010,14:45:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2JOHNSN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.15,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNI3VALMPD03092620101112SRW,Sample-Routine,Water,,9/26/2010,11:12:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNI3VALMPD03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2CONEST03071320101051SRW,Sample-Routine,Water,,7/13/2010,10:51:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2CONEST03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.3,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04051020100815SRW,Sample-Routine,Water,,5/10/2010,8:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.38,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2PAWNEE05071320101126SRW,Sample-Routine,Water,,7/13/2010,11:26:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2PAWNEE05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.78,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04081020100941SRW,Sample-Routine,Water,,8/10/2010,9:41:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3ENDERS04051020100755SRW,Sample-Routine,Water,,5/10/2010,7:55:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3ENDERS04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3ENDERS04080920100755SRW,Sample-Routine,Water,,8/9/2010,7:55:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3ENDERS04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER06083020100805SRW,Sample-Routine,Water,,8/30/2010,8:05:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1004092820100745SRW,Sample-Routine,Water,,9/28/2010,7:45:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1004,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER04090720100835SRW,Sample-Routine,Water,,9/7/2010,8:35:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.16,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04080920101030SRW,Sample-Routine,Water,,8/9/2010,10:30:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1TWORI404051820101110SRW,Sample-Routine,Water,,5/18/2010,11:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1TWORI404,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK10062920101226SRW,Sample-Routine,Water,,6/29/2010,12:26:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK10,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.89,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1504051820100955SRW,Sample-Routine,Water,,5/18/2010,9:55:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1504,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,5.5,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04092920101010SRW,Sample-Routine,Water,,9/29/2010,10:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLO3SHERMN04083020101300SRW,Sample-Routine,Water,,8/30/2010,13:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLO3SHERMN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
